PlayerID	PlayerTrueName	Team	MinOnCourt	PossForOnCourt	PossOppOnCourt	PointsForOnCourt	PointsOppOnCourt	OffRtgOnCourt	DefRtgOnCourt	OverallRtgOnCourt	ORebForOnCourt	ORebOppOnCourt	DRebForOnCourt	DRebOppOnCourt	ORebRateOnCourt	DRebRateOnCourt	MinOffCourt	PossForOffCourt	PossOppOffCourt	PointsForOffCourt	PointsOppOffCourt	OffRtgOffCourt	DefRtgOffCourt	OverallRtgOffCourt	ORebForOffCourt	ORebOppOffCourt	DRebForOffCourt	DRebOppOffCourt	ORebRateOffCourt	DRebRateOffCourt	OverallRtgOnCourtMinusOffCourt	ORebRateOnCourtMinusOffCourt	DRebRateOnCourtMinusOffCourt
975	Selby, Josh	MEM	185.7500	368	372	349	372	94.8370	100.0000	-5.1630	69	62	135	123	0.3594	0.6853	1355.2500	2581	2577	2646	2589	102.5184	100.4657	2.0527	511	458	891	908	0.3601	0.6605	-7.2157	-0.0007	0.0248
976	Harris, Terrel	MIA	78.4333	155	157	157	162	101.2903	103.1847	-1.8944	21	37	55	47	0.3088	0.5978	1386.5667	2685	2691	2957	2683	110.1304	99.7027	10.4276	429	475	1006	881	0.3275	0.6793	-12.3220	-0.0187	-0.0815
977	Cole, Norris	MIA	635.6000	1216	1234	1318	1281	108.3882	103.8088	4.5794	206	258	437	400	0.3399	0.6288	829.4000	1624	1614	1796	1564	110.5911	96.9021	13.6890	244	254	624	528	0.3161	0.7107	-9.1096	0.0238	-0.0819
978	Leuer, Jon	MIL	364.8833	713	704	758	724	106.3114	102.8409	3.4705	124	128	239	255	0.3272	0.6512	1032.1167	1993	1989	1984	2083	99.5484	104.7260	-5.1776	359	380	687	759	0.3211	0.6439	8.6481	0.0061	0.0073
980	Williams, Derrick	MIN	560.3000	1111	1111	1106	1094	99.5500	98.4698	1.0801	183	206	403	421	0.3030	0.6617	879.7000	1718	1721	1784	1760	103.8417	102.2661	1.5756	342	285	648	585	0.3689	0.6945	-0.4955	-0.0659	-0.0328
981	Rubio, Ricky	MIN	1038.0500	2061	2061	2116	2054	102.6686	99.6604	3.0082	370	358	758	729	0.3367	0.6792	401.9500	768	771	774	800	100.7813	103.7613	-2.9801	155	133	293	277	0.3588	0.6878	5.9883	-0.0221	-0.0086
982	Brooks, Marshon	NJN	389.4500	707	700	762	805	107.7793	115.0000	-7.2207	145	158	234	251	0.3662	0.5969	282.5500	514	515	510	551	99.2218	106.9903	-7.7685	102	105	197	187	0.3529	0.6523	0.5478	0.0133	-0.0554
983	Horner, Dennis	NJN	14.4167	29	28	36	37	124.1379	132.1429	-8.0049	3	2	11	9	0.2500	0.8462	657.5833	1192	1187	1236	1319	103.6913	111.1205	-7.4292	244	261	420	429	0.3626	0.6167	-0.5757	-0.1126	0.2295
984	Williams, Jordan	NJN	28.0667	52	52	65	62	125.0000	119.2308	5.7692	7	8	20	17	0.2917	0.7143	643.9333	1169	1163	1207	1294	103.2506	111.2640	-8.0133	240	255	411	421	0.3631	0.6171	13.7825	-0.0714	0.0972
985	Ayon, Gustavo	NOH	358.3500	656	658	696	684	106.0976	103.9514	2.1462	117	119	228	221	0.3462	0.6571	1038.6500	1922	1918	1851	1996	96.3059	104.0667	-7.7608	344	314	699	703	0.3286	0.6900	9.9070	0.0176	-0.0329
986	Johnson, Carldell	NOH	113.6000	204	199	202	199	99.0196	100.0000	-0.9804	30	28	83	75	0.2857	0.7477	1283.4000	2374	2377	2345	2481	98.7784	104.3753	-5.5968	431	405	844	849	0.3367	0.6757	4.6164	-0.0510	0.0720
987	Thomas, Lance	NOH	55.8333	105	106	89	119	84.7619	112.2642	-27.5022	28	21	29	43	0.3944	0.5800	1341.1667	2473	2470	2458	2561	99.3934	103.6842	-4.2908	433	412	898	881	0.3295	0.6855	-23.2114	0.0649	-0.1055
988	Harrellson, Josh	NYK	295.6333	586	592	587	522	100.1706	88.1757	11.9950	95	91	221	221	0.3006	0.7083	1154.3667	2251	2253	2264	2297	100.5775	101.9530	-1.3754	402	387	773	808	0.3322	0.6664	13.3704	-0.0316	0.0419
989	Jordan, Jerome	NYK	59.4500	121	119	137	116	113.2231	97.4790	15.7441	20	26	43	40	0.3333	0.6232	1390.5500	2716	2726	2714	2703	99.9264	99.1563	0.7701	477	452	951	989	0.3254	0.6778	14.9740	0.0079	-0.0546
990	Shumpert, Iman	NYK	800.4333	1563	1568	1574	1578	100.7038	100.6378	0.0660	299	246	536	557	0.3493	0.6854	649.5667	1274	1277	1277	1241	100.2355	97.1809	3.0546	198	232	458	472	0.2955	0.6638	-2.9886	0.0538	0.0216
991	Jackson, Reggie	OKC	280.4000	533	552	561	548	105.2533	99.2754	5.9779	81	118	197	178	0.3127	0.6254	1116.6000	2196	2187	2402	2250	109.3807	102.8807	6.5000	357	391	830	705	0.3362	0.6798	-0.5221	-0.0235	-0.0544
992	Reid, Ryan	OKC	10.4833	22	23	19	21	86.3636	91.3043	-4.9407	7	6	5	8	0.4667	0.4545	1386.5167	2707	2716	2944	2777	108.7551	102.2459	6.5091	431	503	1022	875	0.3300	0.6702	-11.4498	0.1367	-0.2157
993	Harper, Justin	ORL	14.0333	29	28	21	35	72.4138	125.0000	-52.5862	3	5	9	11	0.2143	0.6429	1488.7500	2771	2771	2880	2790	103.9336	100.6857	3.2479	537	454	1074	1035	0.3416	0.7029	-55.8341	-0.1273	-0.0600
995	Allen, Lavoy	PHI	283.1167	501	507	519	486	103.5928	95.8580	7.7348	95	92	205	210	0.3115	0.6902	1161.8833	2203	2205	2334	2119	105.9464	96.0998	9.8467	343	396	858	851	0.2873	0.6842	-2.1119	0.0242	0.0060
996	Vucevic, Nikola	PHI	367.5833	688	694	746	659	108.4302	94.9568	13.4735	115	107	270	250	0.3151	0.7162	1077.4167	2016	2018	2107	1946	104.5139	96.4321	8.0818	323	381	793	811	0.2848	0.6755	5.3917	0.0303	0.0407
997	Morris, Markieff	PHX	613.3000	1167	1178	1141	1214	97.7721	103.0560	-5.2840	218	195	412	458	0.3225	0.6787	826.7000	1607	1604	1679	1710	104.4804	106.6085	-2.1281	214	284	581	570	0.2730	0.6717	-3.1559	0.0495	0.0070
998	Smith, Nolan	POR	104.6500	217	215	203	227	93.5484	105.5814	-12.0330	32	41	65	90	0.2623	0.6132	1403.3500	2706	2688	2818	2660	104.1390	98.9583	5.1806	441	478	968	984	0.3095	0.6694	-17.2136	-0.0472	-0.0562
999	Fredette, Jimmer	SAC	582.9667	1155	1146	1130	1283	97.8355	111.9546	-14.1191	218	206	382	452	0.3254	0.6497	862.0333	1673	1688	1663	1766	99.4023	104.6209	-5.2186	360	304	577	623	0.3662	0.6549	-8.9005	-0.0408	-0.0052
1000	Honeycutt, Tyler	SAC	7.7667	19	18	26	16	136.8421	88.8889	47.9532	7	5	4	6	0.5385	0.4444	1437.2333	2809	2816	2767	3033	98.5048	107.7060	-9.2012	571	505	955	1069	0.3482	0.6541	57.1544	0.1903	-0.2097
1001	Thomas, Isaiah	SAC	510.6833	997	1014	1008	1076	101.1033	106.1144	-5.0111	194	202	321	383	0.3362	0.6138	934.3167	1831	1820	1785	1973	97.4877	108.4066	-10.9189	384	308	638	692	0.3569	0.6744	5.9078	-0.0207	-0.0606
1002	Joseph, Cory	SAS	148.2500	273	281	277	322	101.4652	114.5907	-13.1255	55	45	96	100	0.3548	0.6809	1311.5333	2508	2498	2679	2501	106.8182	100.1201	6.6981	408	391	939	923	0.3065	0.7060	-19.8236	0.0483	-0.0251
1003	Leonard, Kawhi	SAS	691.3333	1307	1325	1339	1378	102.4484	104.0000	-1.5516	252	198	487	484	0.3424	0.7109	768.4500	1474	1454	1617	1445	109.7015	99.3810	10.3205	211	238	548	539	0.2813	0.6972	-11.8721	0.0611	0.0137
1004	Burks, Alec	UTA	271.9500	515	515	556	511	107.9612	99.2233	8.7379	137	111	186	148	0.4807	0.6263	1087.0500	2075	2079	2129	2213	102.6024	106.4454	-3.8430	363	351	726	766	0.3215	0.6741	12.5809	0.1592	-0.0478
1005	Kanter, Enes	UTA	414.2333	795	790	771	805	96.9811	101.8987	-4.9176	182	138	287	259	0.4127	0.6753	944.7667	1795	1804	1914	1919	106.6295	106.3747	0.2548	318	324	625	655	0.3268	0.6586	-5.1724	0.0859	0.0167
1006	Mack, Shelvin	WAS	294.0000	549	553	524	543	95.4463	98.1917	-2.7454	108	110	200	207	0.3429	0.6452	1151.0000	2279	2256	2224	2459	97.5867	108.9982	-11.4116	406	449	754	847	0.3240	0.6268	8.6662	0.0189	0.0184
1007	Singleton, Chris	WAS	583.1667	1126	1129	1046	1153	92.8952	102.1258	-9.2306	209	205	380	422	0.3312	0.6496	861.8333	1702	1680	1702	1849	100.0000	110.0595	-10.0595	305	354	574	632	0.3255	0.6185	0.8289	0.0057	0.0311
1008	Vesely, Jan	WAS	382.6500	747	753	725	792	97.0549	105.1793	-8.1244	143	155	254	274	0.3429	0.6210	1062.3500	2081	2056	2023	2210	97.2129	107.4903	-10.2774	371	404	700	780	0.3223	0.6341	2.1530	0.0206	-0.0131
1009	Biyombo, Bismack	CHA	444.4833	834	840	756	946	90.6475	112.6190	-21.9716	153	158	307	320	0.3235	0.6602	952.5167	1832	1823	1764	1973	96.2882	108.2282	-11.9400	311	317	637	710	0.3046	0.6677	-10.0316	0.0189	-0.0075
1010	Stone, Julyan	DEN	86.6167	176	175	200	197	113.6364	112.5714	1.0649	55	27	61	52	0.5140	0.6932	1373.3833	2737	2737	2882	2791	105.2978	101.9730	3.3248	426	433	985	955	0.3085	0.6946	-2.2599	0.2055	-0.0014
1011	Morris, Darius	LAL	130.2667	224	235	214	248	95.5357	105.5319	-9.9962	37	56	93	92	0.2868	0.6242	1319.7333	2505	2489	2579	2474	102.9541	99.3973	3.5567	456	452	1012	866	0.3449	0.6913	-13.5529	-0.0581	-0.0671
1012	Davis, Josh	MEM	130.2833	254	254	229	275	90.1575	108.2677	-18.1102	52	46	78	94	0.3562	0.6290	1410.7167	2695	2695	2766	2686	102.6345	99.6660	2.9685	528	474	948	937	0.3604	0.6667	-21.0787	-0.0042	-0.0377
1013	Skinner, Brian	MEM	4.3667	9	9	6	13	66.6667	144.4444	-77.7778	1	1	2	3	0.2500	0.6667	1536.6333	2940	2940	2989	2948	101.6667	100.2721	1.3946	579	519	1024	1028	0.3603	0.6636	-79.1724	-0.1103	0.0031
1014	Gladness, Mickell	MIA	27.1667	57	59	49	65	85.9649	110.1695	-24.2046	5	15	21	18	0.2174	0.5833	1437.8333	2783	2789	3065	2780	110.1330	99.6773	10.4556	445	497	1040	910	0.3284	0.6766	-34.6602	-0.1110	-0.0933
1015	Harris, Tobias	MIL	212.6000	412	407	415	402	100.7282	98.7715	1.9567	87	70	151	145	0.3750	0.6833	1184.4000	2294	2286	2327	2405	101.4385	105.2056	-3.7671	396	438	775	869	0.3130	0.6389	5.7238	0.0620	0.0444
1016	Higgins, Cory	CHA	244.9667	445	453	407	474	91.4607	104.6358	-13.1751	94	97	148	164	0.3643	0.6041	1152.0333	2221	2210	2113	2445	95.1373	110.6335	-15.4962	370	378	796	866	0.2994	0.6780	2.3211	0.0649	-0.0739
1017	Thomas, Malcolm	SAS	15.0833	31	30	31	35	100.0000	116.6667	-16.6667	6	5	9	8	0.4286	0.6429	1444.7000	2750	2749	2925	2788	106.3636	101.4187	4.9449	457	431	1026	1015	0.3105	0.7042	-21.6116	0.1181	-0.0613
1018	Fortson, Courtney	LAC	45.9000	90	87	76	110	84.4444	126.4368	-41.9923	27	12	27	29	0.4821	0.6923	1361.1000	2548	2550	2759	2644	108.2810	103.6863	4.5947	521	475	936	909	0.3643	0.6634	-46.5870	0.1178	0.0289
1019	Russell, Walker	DET	218.0500	410	408	376	416	91.7073	101.9608	-10.2535	81	57	150	147	0.3553	0.7246	1178.9500	2187	2186	2155	2371	98.5368	108.4629	-9.9261	406	348	718	791	0.3392	0.6735	-0.3274	0.0161	0.0511
1020	Emmett	NJN	27.4500	47	50	48	56	102.1277	112.0000	-9.8723	6	13	18	13	0.3158	0.5806	644.5500	1174	1165	1224	1300	104.2589	111.5880	-7.3290	241	250	413	425	0.3619	0.6229	-2.5433	-0.0461	-0.0423
